19.15 0.000942 0.000154 -0.666939
19.2 0.000958 0.000154 -0.666939
19.25 0.000973 0.000154 -0.666939
19.3 0.000989 0.000154 -0.666939
19.35 0.001004 0.000154 -0.666939
19.4 0.001020 0.000154 -0.666939
19.45 0.001035 0.000154 -0.666939
19.5 0.001050 0.000154 -0.666939
19.55 0.001065 0.000154 -0.666939
19.6 0.001080 0.000154 -0.666939
19.65 0.001095 0.000154 -0.666939
19.7 0.001110 0.000154 -0.666939
19.75 0.001124 0.000154 -0.666939
19.8 0.001139 0.000154 -0.666939
19.85 0.001153 0.000154 -0.666939
19.9 0.001168 0.000154 -0.666938
19.95 0.001182 0.000154 -0.666938
20 0.001196 0.000154 -0.666938
20.05 0.001210 0.000154 -0.666938
20.1 0.001224 0.000154 -0.666938
20.15 0.001238 0.000154 -0.666938
20.2 0.001252 0.000154 -0.666938
20.25 0.001265 0.000154 -0.666938
20.3 0.001279 0.000154 -0.666938
20.35 0.001292 0.000154 -0.666938
20.4 0.001305 0.000154 -0.666938
20.45 0.001318 0.000154 -0.666938
20.5 0.001331 0.000154 -0.666938
20.55 0.001344 0.000154 -0.666937
20.6 0.001357 0.000154 -0.666937
20.65 0.001370 0.000154 -0.666937
20.7 0.001382 0.000153 -0.666937
20.75 0.001394 0.000153 -0.666937
20.8 0.001407 0.000153 -0.666937
20.85 0.001419 0.000153 -0.666937
20.9 0.001430 0.000153 -0.666937
20.95 0.001442 0.000153 -0.666937
21 0.001454 0.000153 -0.666937
21.05 0.001465 0.000153 -0.666937
21.1 0.001476 0.000153 -0.666937
21.15 0.001488 0.000153 -0.666936
21.2 0.001499 0.000153 -0.666936
21.25 0.001509 0.000153 -0.666936
21.3 0.001520 0.000153 -0.666936
21.35 0.001531 0.000153 -0.666936
21.4 0.001541 0.000153 -0.666936
21.45 0.001551 0.000153 -0.666936
21.5 0.001561 0.000153 -0.666936
21.55 0.001571 0.000153 -0.666936
21.6 0.001581 0.000153 -0.666936
21.65 0.001590 0.000153 -0.666936
21.7 0.001599 0.000153 -0.666936
21.75 0.001609 0.000153 -0.666935
21.8 0.001617 0.000152 -0.666935
21.85 0.001626 0.000152 -0.666935
21.9 0.001635 0.000152 -0.666935
21.95 0.001643 0.000152 -0.666935
22 0.001652 0.000152 -0.666935
22.05 0.001660 0.000152 -0.666935
22.1 0.001667 0.000152 -0.666935
22.15 0.001675 0.000152 -0.666935
22.2 0.001683 0.000152 -0.666935
22.25 0.001690 0.000152 -0.666935
22.3 0.001697 0.000152 -0.666934
22.35 0.001704 0.000152 -0.666934
22.4 0.001711 0.000152 -0.666934
22.45 0.001717 0.000152 -0.666934
22.5 0.001724 0.000152 -0.666934
22.55 0.001730 0.000152 -0.666934
22.6 0.001736 0.000152 -0.666934
22.65 0.001742 0.000152 -0.666934
22.7 0.001747 0.000152 -0.666934
22.75 0.001752 0.000152 -0.666934
22.8 0.001758 0.000152 -0.666934
22.85 0.001763 0.000151 -0.666934
22.9 0.001767 0.000151 -0.666933
22.95 0.001772 0.000151 -0.666933
23 0.001776 0.000151 -0.666933
23.05 0.001780 0.000151 -0.666933
23.1 0.001784 0.000151 -0.666933
23.15 0.001788 0.000151 -0.666933
23.2 0.001791 0.000151 -0.666933
23.25 0.001795 0.000151 -0.666933
23.3 0.001798 0.000151 -0.666933
23.35 0.001800 0.000151 -0.666933
23.4 0.001803 0.000151 -0.666933
23.45 0.001805 0.000151 -0.666933
23.5 0.001808 0.000151 -0.666933
